id,LGD
LN53607661,0.13385004
LN19988416,0.5245796
LN61322898,0.5050831
LN51468911,0.4800196
LN43934063,0.4847031
LN53050669,0.2190125
LN60109332,0.57252324
LN66247743,0.123703346
LN34942034,0.24979529
LN51540203,0.12389633
LN47628275,0.16518748
LN66299198,0.46719965
LN27910809,0.08240396
LN50525713,0.36677042
LN94806630,0.52089465
LN48753720,0.44474217
LN17605602,0.1853001
LN57290947,0.46064556
LN72298484,0.18149428
LN41699255,0.7270302
LN60727911,0.58505607
LN42327548,0.36561248
LN48257181,0.4041759
LN63934907,0.42453668
LN24439442,0.46322173
LN64812164,0.17806917
LN30183546,0.7707363
LN61435247,0.2791518
LN67648613,0.75827426
LN30811286,0.6522984
LN90475180,0.62489885
LN89625175,0.36859202
LN41169127,0.6494968
LN54515586,0.31015152
LN19263110,0.5596936
LN60815613,0.5274196
LN34498640,0.4868314
LN63773455,0.6208552
LN50518783,0.18733306
LN39803052,0.49009743
LN10573997,0.11239048
LN23980167,0.7146756
LN22368648,0.6420608
LN82727381,0.6716681
LN41926090,0.20820518
LN46405840,0.07582856
LN85380521,0.46258244
LN70536130,0.59951705
LN37260825,0.24952516
LN95664625,0.72825325
LN81490584,0.48681197
LN59658152,0.13402326
LN56548911,0.112736136
LN64270978,0.26739517
LN70534688,0.4714475
LN84858162,0.48608583
LN31849790,0.26583984
LN77357952,0.61154085
LN92041834,0.5927206
LN54305658,0.16667184
LN21527739,0.19220658
LN80294934,0.40998772
LN26539312,0.5246867
LN62648742,0.15964332
LN33902235,0.75313896
LN86905922,0.42927027
LN41295143,0.47059098
LN80972536,0.45648357
LN54687439,0.5846007
LN20789650,0.101504296
LN55746023,0.7475082
LN82903805,0.5352891
LN90536187,0.4587467
LN42510858,0.678464
LN18046178,0.21311945
LN76922083,0.7441618
LN33506032,0.5413422
LN44052444,0.41895813
LN23236935,0.70020384
LN17156112,0.42582265
LN64419408,0.5328031
LN70653833,0.15921341
LN15778933,0.6166394
LN36722263,0.098559804
LN30850636,0.4394202
LN74248752,0.077677
LN61351543,0.31542042
LN57710355,0.7095598
LN79705631,0.22295801
LN73136775,0.5444622
LN26921268,0.4861034
LN66696637,0.4144927
LN62249522,0.62945706
LN89793361,0.65276027
LN99777207,0.17348424
LN17101380,0.16069381
LN53891741,0.6808026
LN18077422,0.60139346
LN18484632,0.13109252
LN30740201,0.15446317
LN17047875,0.1593888
LN97978669,0.087250575
LN29992261,0.5301616
LN71919309,0.43284208
LN20902460,0.341931
LN91973713,0.65992516
LN14327134,0.4679394
LN80226478,0.17646135
LN30383414,0.06300083
LN23281994,0.7074294
LN59026039,0.12984487
LN88059813,0.4697691
LN19086181,0.5405453
LN79890528,0.37057307
LN34191769,0.42377043
LN51780448,0.1497653
LN88796305,0.43719387
LN98730396,0.38394138
LN26517578,0.2836301
LN98328958,0.47508067
LN62648408,0.40135092
LN77302965,0.7886026
LN43113558,0.34360453
LN62558178,0.14521444
LN80942561,0.48881736
LN74356147,0.11969399
LN59049034,0.72750276
LN57033356,0.2503218
LN48643361,0.090242594
LN10397974,0.68122745
LN82848043,0.4103611
LN91352881,0.3337864
LN53376610,0.5539702
LN57959124,0.65599614
LN99101169,0.06517153
LN32596088,0.19648005
LN89609540,0.33651167
LN72846137,0.46385515
LN32961418,0.25647104
LN47941098,0.25322837
LN74480856,0.37884668
LN29334204,0.5907565
LN82551458,0.16134275
LN28156416,0.51378345
LN29524329,0.55267006
LN14012851,0.40021068
LN41455501,0.66075873
LN53533057,0.703081
LN78840833,0.50273776
LN57687726,0.59356767
LN84469431,0.68410903
LN28775849,0.64517176
LN98728411,0.66244155
LN54708433,0.1459508
LN13955508,0.58308566
LN77593629,0.47065938
LN33024618,0.27325374
LN47893658,0.23486422
LN82155981,0.6209027
LN61061868,0.71764463
LN67162058,0.10461968
LN42528650,0.43805107
LN54845301,0.28935358
LN31561345,0.19391951
LN51709708,0.101898946
LN61303422,0.6531137
LN71961685,0.57239723
LN46326726,0.13504799
LN50915726,0.55171907
LN37733561,0.3301685
LN69065906,0.21133564
LN84571171,0.42110184
LN13741341,0.4042303
LN79021481,0.44375268
LN19791452,0.27184397
LN49384189,0.49189413
LN64738859,0.1207161
LN40759735,0.65255004
LN95058899,0.16414925
LN47991164,0.45183647
LN78248547,0.122263774
LN36244957,0.40339714
LN53752763,0.48195603
LN61821747,0.113583244
LN82670707,0.14645843
LN84708301,0.28677875
LN91138242,0.7560825
LN99648034,0.6870539
LN76688741,0.50908506
LN86584204,0.15134166
LN55152038,0.27365032
LN22608860,0.27463198
LN47967679,0.71783745
LN90446716,0.29335746
LN42390484,0.31016183
LN19377016,0.38874632
LN62618884,0.44241026
LN61100974,0.2706821
LN75731485,0.42620772
LN64774756,0.7449033
LN85915227,0.16819139
LN96255469,0.45536643
LN23084035,0.43519774
LN76801609,0.46357614
LN87534608,0.09539366
LN48904771,0.24634302
LN82358673,0.2528224
LN25583974,0.23230447
LN19009160,0.48062924
LN39548588,0.7496078
LN26558102,0.26252988
LN82946237,0.44622675
LN73978768,0.15258873
LN11767928,0.0728383
LN58757549,0.29403692
LN70084854,0.2768312
LN11041376,0.3088021
LN12609532,0.70894724
LN47296900,0.6164421
LN44626157,0.74392354
LN64429480,0.18302636
LN98231163,0.18777972
LN61525935,0.20517842
LN80010554,0.5447258
LN96219730,0.10333506
LN99023092,0.59159046
LN78233115,0.099654615
LN60129345,0.72604024
LN64682992,0.42537606
LN52971337,0.7848783
LN78785581,0.35787314
LN87390340,0.69430274
LN25149555,0.22917512
LN41016906,0.31767574
LN22950524,0.32860583
LN39418580,0.12431304
LN35719760,0.3240216
LN14920247,0.3128306
LN28092123,0.20508161
LN64956729,0.6199091
LN54926171,0.4859049
LN21045317,0.08358318
LN40192371,0.17377234
LN21283262,0.5571915
LN31895186,0.16904528
LN78585834,0.13806231
LN16524488,0.40520778
LN52245551,0.57818824
LN20740910,0.15188803
LN85087295,0.65131027
LN28876601,0.21255897
LN79335636,0.29231077
LN71110280,0.8197521
LN38493526,0.53749377
LN43087404,0.7103675
LN73148214,0.41989103
LN81442861,0.2345229
LN97502112,0.39881337
LN38802335,0.2923481
LN48214692,0.19403903
LN30411542,0.4418673
LN73448552,0.5725543
LN13161087,0.47071183
LN13930827,0.106296524
LN98685585,0.6556519
LN94468867,0.69973916
LN50764999,0.1514358
LN82930213,0.6174769
LN47300288,0.47182593
LN45741509,0.17788386
LN63258161,0.47178525
LN16897575,0.27784264
LN81675770,0.45381227
LN62451759,0.3578236
LN98897135,0.1452797
LN22642515,0.4816242
LN85351089,0.4446602
LN91468397,0.40359908
LN33475837,0.5806988
LN61915269,0.6357956
LN59575525,0.25423193
LN74871957,0.2491549
LN19154697,0.457097
LN17769006,0.34406912
LN89040550,0.3276641
LN53655493,0.32261053
LN57032151,0.12491332
LN98627286,0.6794322
LN45566532,0.545512
LN96351681,0.12614958
LN60245439,0.118468426
LN56612635,0.11812035
LN70314070,0.36014733
LN14732497,0.68303263
LN98398014,0.48588645
LN67272272,0.09940337
LN99458580,0.67984605
LN95300406,0.7448959
LN58552801,0.11637443
LN76733266,0.39651167
LN20324980,0.5188106
LN97658755,0.4259658
LN16263377,0.26766172
LN62434867,0.26261485
LN25289047,0.61832774
LN37194467,0.58461446
LN76187579,0.22130492
LN73397997,0.70515686
LN60474097,0.6557234
LN67359552,0.4459197
LN55034274,0.7421935
LN37782256,0.53100866
LN36431515,0.7278918
LN48995127,0.77113473
LN68868593,0.12467482
LN69888588,0.6847052
LN56924731,0.5333954
LN80187758,0.07152978
LN44150089,0.70615906
LN72104268,0.24791622
LN35102404,0.060147185
LN50467885,0.4814336
LN86560920,0.17191373
LN39293226,0.46212518
LN70385325,0.34988332
LN43425439,0.35498968
LN61920580,0.087119885
LN12292275,0.25609827
LN44512571,0.11471214
LN89367939,0.4385257
LN58119224,0.17893587
LN78632809,0.6344055
LN70901409,0.6533896
LN11011550,0.41140786
LN54923991,0.7060833
LN85255065,0.73375237
LN75318625,0.75424165
LN33228721,0.6940395
LN62289757,0.09581809
LN73423344,0.51830316
LN34851851,0.5354675
LN15198876,0.5830329
LN81519978,0.55466413
LN44963171,0.36378384
LN74038997,0.089207314
LN29396889,0.7545143
LN98869900,0.63787186
LN53657924,0.5231695
LN76762694,0.552132
LN94737867,0.4492567
LN64094016,0.121540025
LN54396240,0.50915605
LN40006024,0.15721203
LN85795454,0.36417934
LN63360391,0.21089026
LN11614162,0.117799364
LN43367184,0.16991335
LN51221820,0.5495714
LN82490147,0.5536251
LN54327316,0.18904135
LN78919525,0.76943785
LN80248426,0.24965438
LN86532338,0.118321404
LN18463838,0.49345762
LN85424198,0.3524365
LN12873790,0.20426394
LN81606479,0.21160643
LN96475175,0.20182084
LN95234489,0.36183724
LN47077824,0.6521997
LN92192647,0.516572
LN51689946,0.40994775
LN65052037,0.5602383
LN92867929,0.7488609
LN29198052,0.42173758
LN53520527,0.4690271
LN30623682,0.49581048
LN77021900,0.5264119
LN14961480,0.35190624
LN98943011,0.67884463
LN81072287,0.5997895
LN26284759,0.14694661
LN52497288,0.44157022
LN15706930,0.6355606
LN72826128,0.55260336
LN85124734,0.06854789
LN10577846,0.3287812
LN46783604,0.62319046
LN39616153,0.78158194
LN60334087,0.25474125
LN40542677,0.7004422
LN51976227,0.5694917
LN49149524,0.18007426
LN32435046,0.53611547
LN73160665,0.23617652
LN90317897,0.39182156
LN84146292,0.13857041
LN47175081,0.5578234
LN18421494,0.49820855
LN31559241,0.41988224
LN29068557,0.5614296
LN14963562,0.5537156
LN42756555,0.23995511
LN84250334,0.73636806
LN34477365,0.106586955
LN67207019,0.5241278
LN73282140,0.56989586
LN76373220,0.2425996
LN51478709,0.19180916
LN91135221,0.073816955
LN69688184,0.42081997
LN76247244,0.5089646
LN75264367,0.43997017
LN23363233,0.75132334
LN73715954,0.23625113
LN87883854,0.054417823
LN99264489,0.2516577
LN38035026,0.40592614
LN55515683,0.16533408
LN20328739,0.28999084
LN66652735,0.16170897
LN38534555,0.38530993
LN45338740,0.7761252
LN19372668,0.60611737
LN58108294,0.50949883
LN88371741,0.55162126
LN94028387,0.27779162
LN45198168,0.67038184
LN22411648,0.56808287
LN50176101,0.620762
LN83626700,0.32115796
LN94949066,0.23815638
LN70792012,0.07154661
LN91559000,0.11444118
LN40250104,0.63435316
LN51379224,0.56966525
LN36561619,0.45652163
LN88175577,0.55959857
LN72586660,0.08038379
LN84715653,0.67792803
LN46254090,0.44152617
LN21009009,0.20452952
LN62657651,0.50074977
LN15648436,0.478233
LN95204085,0.15380773
LN27373560,0.6216168
LN99865512,0.10843105
LN69588233,0.12274657
LN28590552,0.6151489
LN26523681,0.61435777
LN20975099,0.28740162
LN83275681,0.6555893
LN35111118,0.4067172
LN42190529,0.082679905
LN36771074,0.6143907
LN41980262,0.5203734
LN11326189,0.16468652
LN55512436,0.38880548
LN23165673,0.30195022
LN53868681,0.7924014
LN35065746,0.74335355
LN30045653,0.2404971
LN55844681,0.4557458
LN34136730,0.19059788
LN55290889,0.20125991
LN62532299,0.7110133
LN15936503,0.5259416
LN79741567,0.4743594
LN97288357,0.347276
LN72437032,0.5188933
LN51034356,0.46112728
LN55159206,0.67728
LN79301956,0.1722032
LN32456877,0.4025443
LN88314097,0.4566811
LN99600253,0.48526618
LN67174742,0.6167141
LN76695906,0.7532089
LN13769055,0.43262252
LN34947893,0.23403427
LN87437378,0.5112532
LN54248436,0.20182689
LN97392604,0.62650126
LN95443662,0.55597824
LN15779644,0.3087604
LN75591685,0.3805345
LN28044908,0.106888466
LN53339737,0.25173032
LN45496276,0.6749658
LN22605106,0.29717517
LN49391028,0.67997956
LN67678084,0.47435257
LN48850857,0.41471538
LN68648897,0.32082498
LN91634335,0.19829077
LN29879456,0.7241471
LN81157529,0.087574944
LN82195804,0.08574655
LN13262445,0.66311365
LN80862757,0.39036426
LN11044501,0.71741056
LN93345111,0.54065734
LN97094002,0.5428093
LN26196849,0.7867731
LN96999028,0.09077686
LN86092940,0.2166578
LN33034259,0.2786336
LN30083200,0.4692812
LN85066324,0.39662492
LN63135872,0.66659975
LN68161806,0.6942784
LN23061945,0.45715845
LN12300581,0.41706568
LN92973191,0.5669026
LN21336522,0.2228472
LN38380585,0.74022985
LN44356961,0.6582361
LN37267792,0.15716858
LN74696639,0.32256103
LN42060093,0.24790369
LN22333374,0.44031614
LN64997220,0.65848076
LN25078496,0.448727
LN61784332,0.1584236
LN53769343,0.5979476
LN86118012,0.29631335
LN37127157,0.28934622
LN22748180,0.05702719
LN21631078,0.6203187
LN10944537,0.091807775
LN67016156,0.59328485
LN67507344,0.53341997
LN55875687,0.24200328
LN75914155,0.43178436
LN75055181,0.37697467
LN88031765,0.101723015
LN41070585,0.36030316
LN84859761,0.6089052
LN25897473,0.69170284
LN42151814,0.21120922
LN54963937,0.14020877
LN64811254,0.6570223
LN68681813,0.5455547
LN46576042,0.06222651
LN31682173,0.33212924
LN29918445,0.7480258
LN96272721,0.19489135
LN42811412,0.06707159
LN48621424,0.6416716
LN70630381,0.72546935
LN77653527,0.45325264
LN56688798,0.62009776
LN41406257,0.4463724
LN29474535,0.7946391
LN98052511,0.49265426
LN94835365,0.3959504
LN13765460,0.068301424
LN73637534,0.68865865
LN58416890,0.6382766
LN45356841,0.26344553
LN98589901,0.4836411
LN52747358,0.3963832
LN79582456,0.22200458
LN44749449,0.2410266
LN93886895,0.26481155
LN38895800,0.643602
LN83051464,0.20668021
LN78837405,0.5277332
LN73259345,0.24276344
LN71084979,0.10706873
LN80829640,0.7671421
LN89609519,0.2971242
LN88819363,0.518985
LN22103385,0.690932
LN87383122,0.5777638
LN91267423,0.23263614
LN44531238,0.71396166
LN18476589,0.51386184
LN62453413,0.58639663
LN74666341,0.6365137
LN38264245,0.09248513
LN75649352,0.50797737
LN96696152,0.32166263
LN16166937,0.2555391
LN12114868,0.4147541
LN68160546,0.30582923
LN34145303,0.15480925
LN36497584,0.14862147
LN91977421,0.6302571
LN66339324,0.41097897
LN74152574,0.1870773
LN39037532,0.42152646
LN43267405,0.6889286
LN54894754,0.6061873
LN75964182,0.5111092
LN52104363,0.4555365
LN69263562,0.41065282
LN74536761,0.31753007
LN78508602,0.2600894
LN63626710,0.38085672
LN17368461,0.567044
LN11620039,0.45520067
LN47112138,0.15172878
LN33089611,0.45668977
LN98507116,0.43430427
LN25641989,0.4702504
LN90552888,0.71148187
LN52289419,0.47829008
LN46609281,0.15707426
LN30600540,0.6078064
LN20393150,0.5643359
LN11503978,0.40975168
LN55452665,0.14591362
LN35676535,0.10977396
LN98504827,0.6286245
LN90606402,0.66865087
LN88376027,0.6104065
LN91986749,0.69668007
LN39413877,0.28753915
LN56934404,0.61222494
LN55973416,0.6070715
LN96364696,0.1752202
LN60990080,0.7685528
LN66662945,0.23372944
LN48217736,0.42713854
LN65202753,0.3443835
LN62308301,0.13238782
LN19995956,0.6633624
LN61238823,0.47709945
LN52211328,0.12966476
LN11625759,0.10869435
LN37390839,0.6917201
LN93970545,0.22417487
LN85091639,0.57512146
LN37993068,0.4400467
LN63487708,0.15112516
LN96784114,0.20796408
LN44457092,0.2971931
LN17696247,0.36703616
LN89223551,0.31180766
LN68994184,0.15588997
LN32762100,0.60295093
LN61720023,0.08536661
LN97282863,0.7708275
LN44400040,0.39560997
LN36298567,0.4913754
LN51602991,0.50768554
LN92047819,0.60168153
LN69033255,0.23975044
LN92862210,0.22711413
LN96468107,0.42324492
LN40696879,0.48301497
LN99439372,0.681586
LN87395830,0.07137172
LN92691963,0.54252166
LN50004539,0.3944865
LN43601875,0.20642573
LN83822149,0.40138933
LN20511543,0.4375789
LN45580162,0.570183
LN30812458,0.61882764
LN64611500,0.5817747
LN17855410,0.0889199
LN88927967,0.24195842
LN68708736,0.42276907
LN60123409,0.10891145
LN14671356,0.40668175
LN37318786,0.14269552
LN21851880,0.4825329
LN86581111,0.72002625
LN85202104,0.5506148
LN15882553,0.23136634
LN84055109,0.25793087
LN88425174,0.7783912
LN28709735,0.51470447
LN56200314,0.2834741
LN79264275,0.30862585
LN83254206,0.45342568
LN63002394,0.43902272
LN16869193,0.6515967
LN49184317,0.47542617
LN97489015,0.7105784
LN81025084,0.5736802
LN61767536,0.52664846
LN74761266,0.45869717
LN33923294,0.6312246
LN35102861,0.15241349
LN73620522,0.5353826
LN84012062,0.5027283
LN14035356,0.47976437
LN53607598,0.627254
LN33753623,0.15748318
LN95052090,0.5456842
LN81172715,0.6491232
LN39892665,0.6691756
LN54978878,0.11267964
LN38278087,0.57110935
LN63638301,0.13972904
LN72373660,0.10224003
LN29267403,0.82359
LN29388069,0.5278312
LN14084854,0.6316714
LN22007552,0.43330663
LN46956968,0.32749116
LN54115953,0.34237164
LN91919615,0.12141131
LN84962188,0.50774616
LN92472375,0.11749901
LN63155613,0.4570174
LN46267232,0.5887019
LN10329455,0.26124775
LN10614953,0.57907856
LN87006076,0.45488936
LN91518173,0.61539733
LN91020515,0.50530297
LN55322817,0.115747
LN21366476,0.2631829
LN20095720,0.10926078
LN62240198,0.51701677
LN53764989,0.7175154
LN37693747,0.4127787
LN36710773,0.7027691
LN62555381,0.44383046
LN85691502,0.41549915
LN10154178,0.500116
LN66312997,0.530934
LN63429070,0.16721395
LN33390435,0.35503086
LN35937492,0.72093785
LN81303027,0.4857051
LN71938751,0.5304503
LN65032293,0.6720162
LN38140452,0.09437177
LN56206130,0.22743712
LN69436988,0.29542807
LN16134964,0.48273444
LN11825250,0.23763931
LN78697269,0.6704685
LN42446408,0.102304585
LN16020353,0.114654385
LN22049649,0.10564618
LN41580784,0.43381613
LN95687289,0.59708506
LN49529149,0.7454107
LN19353570,0.2850991
LN79863515,0.3734771
LN50378245,0.0931043
LN94618146,0.63296074
LN25760767,0.07264315
LN53968650,0.5816201
LN41703131,0.7700085
LN13931613,0.21633904
LN92164686,0.11346555
LN69504906,0.11635149
LN28360063,0.22999384
LN39460008,0.30544737
LN37721670,0.45203078
LN70033902,0.100315854
LN47196301,0.74548525
LN56990823,0.70672214
LN89168961,0.5169197
LN75628923,0.28646627
LN79570801,0.17675443
LN65205230,0.13923761
LN24072555,0.68340844
LN16525651,0.54035515
LN48391069,0.6800837
LN81564666,0.20411639
LN57441117,0.2987858
LN12560172,0.37678644
LN42143601,0.5313155
LN27826792,0.6896454
LN22677835,0.3627254
LN36505284,0.6613993
LN87219261,0.3285553
LN79366204,0.6430905
LN37313501,0.7142428
LN93428042,0.21154536
LN61151464,0.7363652
LN15437347,0.3162122
LN80222341,0.14723213
LN65839771,0.65584755
LN81328784,0.63880694
LN82302928,0.17513719
LN20012712,0.11530936
LN92930531,0.689571
LN35271890,0.6814272
LN52475541,0.66356957
LN58875662,0.56611586
LN22651596,0.37253484
LN87905236,0.35883477
LN14445916,0.4355333
LN30049768,0.6675234
LN16449693,0.52004105
LN44056804,0.053758573
LN89909199,0.1282508
LN54021137,0.73109543
LN91428211,0.68726194
LN44755667,0.09834651
LN21665869,0.18078674
LN64866369,0.4570174
LN42538843,0.41504735
LN87097533,0.5829153
LN58315030,0.6012863
LN82532091,0.22944377
LN21513132,0.4673289
LN41721682,0.44201332
LN82690551,0.40621004
LN93424979,0.50608236
LN60449548,0.24363537
LN28721173,0.5068993
LN18199355,0.22481006
LN46484757,0.07710206
LN75533222,0.16253103
LN85749668,0.7150699
LN92994344,0.25497112
LN55711550,0.57874817
LN27842143,0.44421732
